Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
0,,,15405,35.050345,,,1.0,,46.23,18.0,110.45,7982.5,0.0,0.0,3328.56,11311.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
2,,,36517,37.828416,-122.216005,2.0,1.0,7.0,19.23,52.0,,608.8,,0.0,134.61,717.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
0,76.0,0.0,25995,,-117.39104,3.0,,49.0,24.84,14.0,101.55,5070.4,0.0,0.0,1217.16,6287.5599999999995,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
0,25.0,2.0,417,41.486953,-120.913975,5.0,2.0,,0.0,,46.4,812.4,0.0,0.0,0.0,812.4,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
0,50.0,0.0,595,41.083464,-121.107929,5.0,0.0,41.0,0.0,8.0,51.35,,0.0,80.0,0.0,2155.1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,35.0,1.0,26022,37.916648,-122.008483,,6.0,,35.29,,61.75,3024.15,0.0,0.0,1729.21,,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1
0,,,18197,37.34667,-121.910019,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77.0,,62425,34.015217,-118.109962,5.0,0.0,72.0,28.99,0.0,25.0,1802.55,28.93,0.0,,3860.8999999999996,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
1,20.0,0.0,74232,32.886925,-117.152162,,0.0,1.0,22.82,,,50.8,0.0,0.0,22.82,73.62,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
2,70.0,0.0,32984,,-118.858169,1.0,0.0,1.0,43.45,30.0,69.85,69.85,0.0,40.0,43.45,153.3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,63.0,0.0,,41.212695,-122.392067,,0.0,,3.84,0.0,20.05,337.9,43.68,0.0,65.28,359.5,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,43.0,3.0,,37.924838,-122.289145,3.0,8.0,14.0,9.77,21.0,80.45,,0.0,0.0,136.78,1273.83,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
3,73.0,0.0,8564,35.165668,-120.655842,2.0,0.0,6.0,29.41,30.0,85.15,503.6,0.0,0.0,176.46,680.0600000000001,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,19.0,0.0,,,,4.0,0.0,62.0,33.68,0.0,20.05,1201.65,0.0,0.0,2088.16,3289.81,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
3,27.0,3.0,,33.761894,-117.120868,,0.0,1.0,40.42,59.0,44.35,44.35,0.0,0.0,40.42,84.77000000000001,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,59.0,0.0,41263,33.753146,,3.0,0.0,30.0,6.74,18.0,,2427.1,0.0,0.0,202.20000000000002,2629.2999999999997,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
1,49.0,,14859,35.279984,-120.824288,,0.0,1.0,46.17,19.0,45.95,45.95,0.0,,46.17,92.12,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,63.0,0.0,8321,34.063947,-118.383001,5.0,0.0,,30.53,,54.75,438.05,0.0,0.0,244.24,682.29,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
0,65.0,0.0,30742,34.370378,,,8.0,41.0,,2.0,94.55,3851.45,0.0,,1904.8600000000001,5796.3099999999995,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0,,0.0,5501,38.546999,-120.271114,,0.0,68.0,48.82,17.0,,7279.35,,30.0,3319.76,10629.11,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
0,23.0,3.0,6407,37.078873,-122.090386,4.0,4.0,10.0,20.05,0.0,20.0,,0.0,0.0,200.5,400.5,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
4,67.0,0.0,41575,34.04597,-117.011825,,0.0,32.0,25.45,,,3019.25,0.0,,814.4,3833.65,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
0,30.0,0.0,7857,,-115.497485,4.0,0.0,69.0,23.92,42.0,110.5,7455.45,0.0,0.0,1650.48,9105.93,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,52.0,0.0,38128,33.927254,-118.249826,,0.0,54.0,0.0,21.0,44.1,2369.7,0.0,0.0,0.0,2369.7,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
5,33.0,0.0,59176,33.644849,-117.684254,3.0,0.0,,5.92,11.0,86.05,834.1,,0.0,59.2,,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,,,,,,4.0,1.0,43.0,,,,3460.3,24.9,0.0,1656.79,5092.1900000000005,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,76.0,0.0,9752,39.203817,-121.19584,4.0,0.0,4.0,35.67,8.0,72.75,317.75,0.0,0.0,142.68,460.43,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
0,36.0,3.0,,37.420273,-120.66527,3.0,,,,,,,,,,,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.0,3.0,86,40.171312,-121.120605,,1.0,17.0,20.23,69.0,,920.5,0.0,0.0,343.91,,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,32.0,3.0,9657,37.42765,-121.945416,4.0,0.0,,0.0,58.0,39.95,,0.0,0.0,0.0,,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0,,0.0,104,41.750354,-120.403885,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60.0,0.0,,,,1.0,0.0,4.0,,10.0,50.4,206.6,0.0,0.0,121.76,328.36,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
0,62.0,,,32.811001,-115.152865,,0.0,26.0,37.69,30.0,,2281.6,,0.0,,3261.54,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,31.0,0.0,,38.585826,-121.376263,,,4.0,20.16,0.0,19.0,78.9,0.0,0.0,80.64,159.54000000000002,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,19.0,1.0,38,37.382909,-121.634151,4.0,0.0,71.0,31.89,30.0,85.45,6028.95,0.0,0.0,2264.19,8293.14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
0,58.0,0.0,471,35.746484,-121.223355,3.0,0.0,5.0,32.81,16.0,74.65,383.65,,0.0,164.05,547.7,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,32.0,0.0,,,,4.0,,68.0,,0.0,20.5,1424.9,,0.0,3291.8799999999997,4716.78,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,20.0,,2756,38.834469,-122.127193,3.0,0.0,,26.63,27.0,44.0,659.35,,0.0,346.19,1005.54,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
2,68.0,0.0,857,37.114335,,1.0,1.0,27.0,0.0,,,,0.0,30.0,0.0,1062.0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
0,26.0,0.0,20675,38.749466,-121.184196,5.0,5.0,8.0,48.39,0.0,,153.95,0.0,0.0,,541.0699999999999,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,44.0,3.0,3337,37.801776,-122.402293,4.0,5.0,13.0,35.19,0.0,25.0,332.5,0.0,0.0,,789.97,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
0,62.0,0.0,23789,37.946282,-121.139499,4.0,0.0,3.0,20.1,29.0,60.25,170.5,0.0,70.0,60.300000000000004,300.8,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,65.0,0.0,,,,4.0,0.0,35.0,,30.0,70.55,2419.0,0.0,0.0,591.85,3010.85,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,58.0,3.0,228,41.121108,-122.336613,5.0,0.0,40.0,26.41,0.0,20.4,854.9,32.55,0.0,1056.4,,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
0,72.0,0.0,1314,,-119.505661,3.0,2.0,34.0,12.98,8.0,71.55,2427.35,0.0,0.0,441.32,2868.67,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0
0,30.0,0.0,26357,33.828289,-117.201666,4.0,0.0,,7.41,51.0,60.25,1258.35,0.0,0.0,155.61,1413.96,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1
1,73.0,0.0,30173,33.840524,-118.148403,2.0,0.0,46.0,6.13,30.0,,,0.0,0.0,281.98,4706.18,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
2,49.0,0.0,226,35.865795,-118.69759,2.0,9.0,7.0,35.42,3.0,69.95,,0.0,0.0,247.94,777.44,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
0,43.0,1.0,,,,3.0,,,,,,,,,,,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29.0,2.0,11474,37.818543,-121.006907,3.0,2.0,67.0,0.0,51.0,54.2,3623.95,0.0,0.0,0.0,3623.95,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,40.0,0.0,,34.084747,-117.886844,3.0,,,,,,,,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61.0,,3464,36.991762,,4.0,0.0,9.0,0.0,14.0,50.8,463.6,0.0,0.0,0.0,463.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,48.0,0.0,63235,34.486835,-117.362274,,10.0,,0.0,8.0,48.15,2032.3,0.0,0.0,0.0,,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
0,,,23637,,-118.68493,4.0,0.0,,24.03,0.0,19.2,1123.65,0.0,0.0,1489.8600000000001,2613.51,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
0,61.0,1.0,21397,34.099891,-118.414338,4.0,,46.0,47.5,,19.4,967.85,,,2185.0,3152.85,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0,43.0,,,,,4.0,0.0,,28.97,16.0,69.6,,0.0,20.0,86.91,314.31,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,46.0,0.0,34716,34.127621,,,0.0,2.0,17.03,0.0,,32.7,0.0,0.0,34.06,66.76,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,57.0,2.0,,,,,,62.0,2.41,0.0,20.3,1296.15,0.0,0.0,149.42000000000002,1445.5700000000002,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
0,20.0,,16357,,-121.329761,3.0,,4.0,18.28,0.0,19.65,67.55,0.0,0.0,73.12,140.67000000000002,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,56.0,2.0,,,-118.038307,3.0,6.0,,12.94,24.0,70.4,1992.2,0.0,0.0,362.32,2354.52,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
0,64.0,,76,39.564113,-120.868836,,0.0,,0.0,6.0,40.2,1478.85,,0.0,,1478.85,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
0,37.0,0.0,16477,34.460197,-119.802602,4.0,0.0,,0.0,6.0,25.15,468.35,0.0,0.0,0.0,468.35,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
0,,,24093,32.68674,-117.186612,,0.0,24.0,46.54,85.0,64.35,1558.65,,,1116.96,2675.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
0,25.0,1.0,433,37.581496,-119.972762,,0.0,17.0,45.92,73.0,80.85,1445.95,0.0,50.0,780.64,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
2,30.0,0.0,47613,,-120.946594,2.0,0.0,1.0,41.78,,44.9,44.9,0.0,0.0,41.78,86.68,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
2,39.0,0.0,439,,-122.018567,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79.0,0.0,6760,33.119028,-117.166036,2.0,0.0,13.0,4.45,25.0,82.0,1127.2,0.0,0.0,57.85,1185.05,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
0,39.0,0.0,,,,3.0,,,,,,,,,,,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27.0,0.0,27906,37.746699,-122.442833,4.0,0.0,13.0,22.01,0.0,20.3,275.4,0.0,0.0,286.13,561.53,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,25.0,1.0,46893,33.254497,-117.285879,4.0,1.0,61.0,0.0,59.0,50.7,3088.75,,20.0,0.0,,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1
4,34.0,0.0,60620,37.375156,-121.795867,3.0,,19.0,28.04,22.0,103.3,,0.0,0.0,,2545.46,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,57.0,2.0,35739,36.64152,-121.622188,3.0,,72.0,12.29,,115.8,8476.5,0.0,,884.8799999999999,9361.38,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,70.0,,9902,38.93496,-122.792243,3.0,8.0,62.0,22.74,18.0,104.85,6312.9,0.0,0.0,1409.8799999999999,7722.78,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
3,53.0,0.0,40346,37.57028,-122.365778,,0.0,9.0,1.34,9.0,90.8,809.75,,0.0,12.06,821.81,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,64.0,2.0,2756,38.834469,-122.127193,3.0,0.0,33.0,0.0,12.0,34.05,1113.95,0.0,0.0,0.0,1113.95,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
0,37.0,0.0,23637,34.199787,-118.68493,5.0,0.0,69.0,,,35.75,2492.25,0.0,150.0,0.0,2642.25,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
1,29.0,0.0,51213,32.825086,-117.199424,1.0,,47.0,2.87,51.0,98.75,,0.0,0.0,134.89000000000001,4668.59,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,56.0,0.0,,,,,0.0,,,10.0,78.85,1600.25,0.0,50.0,667.7,2317.95,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
3,30.0,0.0,383,39.108252,-123.645121,2.0,,1.0,46.77,0.0,20.0,20.0,0.0,0.0,46.77,66.77000000000001,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,66.0,0.0,37031,38.53508,-121.444144,5.0,0.0,9.0,39.77,25.0,74.05,678.45,0.0,0.0,357.93,1036.38,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
3,36.0,0.0,32307,34.236683,,2.0,1.0,2.0,0.0,12.0,35.1,68.75,,10.0,0.0,78.75,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
